"","year","qtr","state","cnty","own","naics","naics3","naics4","naics5","naics_sector","super_sector","m1emp","m2emp","m3emp","wage","can_agg","rectype","filenumber","primary_key"
"2124",2016,1,44,3,5,524298,524,5242,52429,52,1023,2,2,2,9,"Y","C","20",2914469
"2125",2016,1,44,3,5,531110,531,5311,53111,53,1023,4,3,3,102,"Y","C","20",2914470
"2126",2016,1,44,3,5,531110,531,5311,53111,53,1023,4,4,3,109,"Y","C","20",2914471
"2127",2016,1,44,3,5,531110,531,5311,53111,53,1023,7,6,6,213,"Y","C","20",2914472
"2128",2016,1,44,3,5,531110,531,5311,53111,53,1023,4,4,4,130,"Y","C","20",2914473
"2129",2016,1,44,3,5,531110,531,5311,53111,53,1023,2,2,2,50,"Y","C","20",2914474
"2130",2016,1,44,3,5,531110,531,5311,53111,53,1023,5,4,4,144,"Y","C","20",2914475
"2131",2016,1,44,3,5,531110,531,5311,53111,53,1023,3,3,3,89,"Y","C","20",2914476
"2132",2016,1,44,3,5,531110,531,5311,53111,53,1023,2,2,2,72,"Y","C","20",2914477
"2133",2016,1,44,3,5,531110,531,5311,53111,53,1023,5,5,4,150,"Y","C","20",2914478
"2134",2016,1,44,3,5,531110,531,5311,53111,53,1023,2,2,2,67,"Y","C","20",2914479
"2135",2016,1,44,3,5,531110,531,5311,53111,53,1023,3,3,3,89,"Y","C","20",2914480
"2136",2016,1,44,3,5,531110,531,5311,53111,53,1023,4,4,4,123,"Y","C","20",2914481
"2137",2016,1,44,3,5,531110,531,5311,53111,53,1023,3,3,3,83,"Y","C","20",2914482
"2138",2016,1,44,3,5,531110,531,5311,53111,53,1023,4,4,4,125,"Y","C","20",2914483
"2139",2016,1,44,3,5,531110,531,5311,53111,53,1023,4,4,4,122,"Y","C","20",2914484
"2140",2016,1,44,3,5,531110,531,5311,53111,53,1023,4,4,4,138,"Y","C","20",2914485
"2141",2016,1,44,3,5,531110,531,5311,53111,53,1023,3,3,3,88,"Y","C","20",2914486
"2142",2016,1,44,3,5,531120,531,5311,53112,53,1023,1,1,2,37,"Y","C","20",2914487
"2143",2016,1,44,3,5,531120,531,5311,53112,53,1023,2,2,2,51,"Y","C","20",2914488
"2144",2016,1,44,3,5,531120,531,5311,53112,53,1023,2,2,2,51,"Y","C","20",2914489
"2145",2016,1,44,3,5,531120,531,5311,53112,53,1023,1,1,1,19,"Y","C","20",2914490
"2146",2016,1,44,3,5,531120,531,5311,53112,53,1023,2,2,3,62,"Y","C","20",2914491
"2147",2016,1,44,3,5,531120,531,5311,53112,53,1023,2,2,2,44,"Y","C","20",2914492
"2148",2016,1,44,3,5,531120,531,5311,53112,53,1023,1,1,1,33,"Y","C","20",2914493
"2149",2016,1,44,3,5,531120,531,5311,53112,53,1023,1,1,1,24,"Y","C","20",2914494
"2150",2016,1,44,3,5,531120,531,5311,53112,53,1023,2,2,2,43,"Y","C","20",2914495
"2151",2016,1,44,3,5,531120,531,5311,53112,53,1023,2,2,2,50,"Y","C","20",2914496
"2152",2016,1,44,3,5,531120,531,5311,53112,53,1023,1,1,2,38,"Y","C","20",2914497
"2153",2016,1,44,3,5,531120,531,5311,53112,53,1023,2,2,2,45,"Y","C","20",2914498
"2154",2016,1,44,3,5,531120,531,5311,53112,53,1023,1,2,2,39,"Y","C","20",2914499
"2155",2016,1,44,3,5,531120,531,5311,53112,53,1023,2,3,3,57,"Y","C","20",2914500
"2156",2016,1,44,3,5,531120,531,5311,53112,53,1023,1,1,2,35,"Y","C","20",2914501
"2157",2016,1,44,3,5,531120,531,5311,53112,53,1023,1,3,2,35,"Y","C","20",2914502
"2158",2016,1,44,3,5,531120,531,5311,53112,53,1023,2,2,2,47,"Y","C","20",2914503
"2159",2016,1,44,3,5,531120,531,5311,53112,53,1023,1,1,1,24,"Y","C","20",2914504
"2160",2016,1,44,3,5,531120,531,5311,53112,53,1023,2,2,2,44,"Y","C","20",2914505
"2161",2016,1,44,3,5,531120,531,5311,53112,53,1023,2,2,3,54,"Y","C","20",2914506
"2162",2016,1,44,3,5,531130,531,5311,53113,53,1023,0,0,1,11,"Y","C","20",2914507
"2163",2016,1,44,3,5,531130,531,5311,53113,53,1023,1,1,1,18,"Y","C","20",2914508
"2164",2016,1,44,3,5,531130,531,5311,53113,53,1023,1,1,1,21,"Y","C","20",2914509
"2165",2016,1,44,3,5,531130,531,5311,53113,53,1023,1,1,1,17,"Y","C","20",2914510
"2166",2016,1,44,3,5,531130,531,5311,53113,53,1023,1,1,1,28,"Y","C","20",2914511
"2167",2016,1,44,3,5,531130,531,5311,53113,53,1023,1,1,1,16,"Y","C","20",2914512
"2168",2016,1,44,3,5,531190,531,5311,53119,53,1023,1,1,1,20,"Y","C","20",2914513
"2169",2016,1,44,3,5,531190,531,5311,53119,53,1023,1,1,1,20,"Y","C","20",2914514
"2170",2016,1,44,3,5,531190,531,5311,53119,53,1023,1,1,1,30,"Y","C","20",2914515
"2171",2016,1,44,3,5,531190,531,5311,53119,53,1023,2,1,1,33,"Y","C","20",2914516
"2172",2016,1,44,3,5,531311,531,5313,53131,53,1023,5,5,5,35,"Y","C","20",2914517
"2173",2016,1,44,3,5,531311,531,5313,53131,53,1023,13,12,12,79,"Y","C","20",2914518
"2174",2016,1,44,3,5,531311,531,5313,53131,53,1023,15,15,14,93,"Y","C","20",2914519
"2175",2016,1,44,3,5,531311,531,5313,53131,53,1023,12,11,11,80,"Y","C","20",2914520
"2176",2016,1,44,3,5,531311,531,5313,53131,53,1023,6,6,6,41,"Y","C","20",2914521
"2177",2016,1,44,3,5,531311,531,5313,53131,53,1023,9,9,9,59,"Y","C","20",2914522
"2178",2016,1,44,3,5,531311,531,5313,53131,53,1023,17,17,16,107,"Y","C","20",2914523
"2179",2016,1,44,3,5,531311,531,5313,53131,53,1023,10,10,9,63,"Y","C","20",2914524
"2180",2016,1,44,3,5,531311,531,5313,53131,53,1023,15,14,14,94,"Y","C","20",2914525
"2181",2016,1,44,3,5,531311,531,5313,53131,53,1023,9,9,8,55,"Y","C","20",2914526
"2182",2016,1,44,3,5,531311,531,5313,53131,53,1023,12,12,11,78,"Y","C","20",2914527
"2183",2016,1,44,3,5,531311,531,5313,53131,53,1023,13,12,12,83,"Y","C","20",2914528
"2184",2016,1,44,3,5,531311,531,5313,53131,53,1023,11,12,10,68,"Y","C","20",2914529
"2185",2016,1,44,3,5,531311,531,5313,53131,53,1023,20,20,19,131,"Y","C","20",2914530
"2186",2016,1,44,3,5,531311,531,5313,53131,53,1023,9,9,9,60,"Y","C","20",2914531
"2187",2016,1,44,3,5,531311,531,5313,53131,53,1023,5,5,5,34,"Y","C","20",2914532
"2188",2016,1,44,3,5,531311,531,5313,53131,53,1023,11,10,10,69,"Y","C","20",2914533
"2189",2016,1,44,3,5,531311,531,5313,53131,53,1023,8,8,7,53,"Y","C","20",2914534
"2190",2016,1,44,3,5,531311,531,5313,53131,53,1023,7,7,7,45,"Y","C","20",2914535
"2191",2016,1,44,3,5,531311,531,5313,53131,53,1023,11,11,11,72,"Y","C","20",2914536
"2192",2016,1,44,3,5,531311,531,5313,53131,53,1023,11,11,10,72,"Y","C","20",2914537
"2193",2016,1,44,3,5,531311,531,5313,53131,53,1023,12,11,11,74,"Y","C","20",2914538
"2194",2016,1,44,3,5,531311,531,5313,53131,53,1023,8,9,9,57,"Y","C","20",2914539
"2195",2016,1,44,3,5,531311,531,5313,53131,53,1023,7,7,7,45,"Y","C","20",2914540
"2196",2016,1,44,3,5,531312,531,5313,53131,53,1023,10,11,12,89,"Y","C","20",2914541
"2197",2016,1,44,3,5,531312,531,5313,53131,53,1023,17,18,18,147,"Y","C","20",2914542
"2198",2016,1,44,3,5,531312,531,5313,53131,53,1023,10,11,11,88,"Y","C","20",2914543
"2199",2016,1,44,3,5,531312,531,5313,53131,53,1023,22,22,23,179,"Y","C","20",2914544
"2200",2016,1,44,3,5,531312,531,5313,53131,53,1023,18,20,20,151,"Y","C","20",2914545
"2201",2016,1,44,3,5,531312,531,5313,53131,53,1023,13,14,14,114,"Y","C","20",2914546
"2202",2016,1,44,3,5,531312,531,5313,53131,53,1023,17,18,19,151,"Y","C","20",2914547
"2203",2016,1,44,3,5,531312,531,5313,53131,53,1023,22,22,22,171,"Y","C","20",2914548
"2204",2016,1,44,3,5,531312,531,5313,53131,53,1023,14,14,15,117,"Y","C","20",2914549
"2205",2016,1,44,3,5,531320,531,5313,53132,53,1023,4,4,3,19,"Y","C","20",2914550
"2206",2016,1,44,3,5,531320,531,5313,53132,53,1023,3,3,3,16,"Y","C","20",2914551
"2207",2016,1,44,3,5,531320,531,5313,53132,53,1023,3,2,2,14,"Y","C","20",2914552
"2208",2016,1,44,3,5,531320,531,5313,53132,53,1023,4,4,4,23,"Y","C","20",2914553
"2209",2016,1,44,3,5,531320,531,5313,53132,53,1023,2,2,2,13,"Y","C","20",2914554
"2210",2016,1,44,3,5,531320,531,5313,53132,53,1023,2,2,2,12,"Y","C","20",2914555
"2211",2016,1,44,3,5,531320,531,5313,53132,53,1023,2,2,2,13,"Y","C","20",2914556
"2212",2016,1,44,3,5,531320,531,5313,53132,53,1023,2,1,1,8,"Y","C","20",2914557
"2213",2016,1,44,3,5,531320,531,5313,53132,53,1023,4,4,3,19,"Y","C","20",2914558
"2214",2016,1,44,3,5,531320,531,5313,53132,53,1023,2,2,2,12,"Y","C","20",2914559
"2215",2016,1,44,3,5,531320,531,5313,53132,53,1023,2,2,2,11,"Y","C","20",2914560
"2216",2016,1,44,3,5,531320,531,5313,53132,53,1023,3,3,2,13,"Y","C","20",2914561
"2217",2016,1,44,3,5,531320,531,5313,53132,53,1023,6,6,5,33,"Y","C","20",2914562
"2218",2016,1,44,3,5,531320,531,5313,53132,53,1023,4,3,3,19,"Y","C","20",2914563
"2219",2016,1,44,3,5,531390,531,5313,53139,53,1023,6,6,5,34,"Y","C","20",2914564
"2220",2016,1,44,3,5,531390,531,5313,53139,53,1023,6,6,5,35,"Y","C","20",2914565
"2221",2016,1,44,3,5,531390,531,5313,53139,53,1023,7,7,6,41,"Y","C","20",2914566
"2222",2016,1,44,3,5,531390,531,5313,53139,53,1023,5,5,4,28,"Y","C","20",2914567
"2223",2016,1,44,3,5,531390,531,5313,53139,53,1023,6,5,4,33,"Y","C","20",2914568
"2224",2016,1,44,3,5,531390,531,5313,53139,53,1023,8,8,7,46,"Y","C","20",2914569
"2225",2016,1,44,3,5,532111,532,5321,53211,53,1023,17,17,17,94,"Y","C","20",2914570
"2226",2016,1,44,3,5,532111,532,5321,53211,53,1023,13,11,12,75,"Y","C","20",2914571
"2227",2016,1,44,3,5,532111,532,5321,53211,53,1023,16,15,15,93,"Y","C","20",2914572
"2228",2016,1,44,3,5,532111,532,5321,53211,53,1023,14,14,14,81,"Y","C","20",2914573
"2229",2016,1,44,3,5,532111,532,5321,53211,53,1023,12,12,12,71,"Y","C","20",2914574
"2230",2016,1,44,3,5,532111,532,5321,53211,53,1023,9,10,10,57,"Y","C","20",2914575
"2231",2016,1,44,3,5,532111,532,5321,53211,53,1023,15,15,14,80,"Y","C","20",2914576
"2232",2016,1,44,3,5,532111,532,5321,53211,53,1023,15,15,14,85,"Y","C","20",2914577
"2233",2016,1,44,3,5,532111,532,5321,53211,53,1023,21,21,20,112,"Y","C","20",2914578
"2234",2016,1,44,3,5,532111,532,5321,53211,53,1023,12,12,12,62,"Y","C","20",2914579
"2235",2016,1,44,3,5,532111,532,5321,53211,53,1023,32,31,30,176,"Y","C","20",2914580
"2236",2016,1,44,3,5,532111,532,5321,53211,53,1023,11,10,10,61,"Y","C","20",2914581
"2237",2016,1,44,3,5,532111,532,5321,53211,53,1023,13,13,13,81,"Y","C","20",2914582
"2238",2016,1,44,3,5,532111,532,5321,53211,53,1023,12,12,12,70,"Y","C","20",2914583
"2239",2016,1,44,3,5,532111,532,5321,53211,53,1023,18,18,17,94,"Y","C","20",2914584
"2240",2016,1,44,3,5,532111,532,5321,53211,53,1023,17,17,17,97,"Y","C","20",2914585
"2241",2016,1,44,3,5,532111,532,5321,53211,53,1023,21,20,19,114,"Y","C","20",2914586
"2242",2016,1,44,3,5,532111,532,5321,53211,53,1023,23,23,23,128,"Y","C","20",2914587
"2243",2016,1,44,3,5,532120,532,5321,53212,53,1023,22,25,25,291,"Y","C","20",2914588
"2244",2016,1,44,3,5,532120,532,5321,53212,53,1023,29,29,29,356,"Y","C","20",2914589
"2245",2016,1,44,3,5,532120,532,5321,53212,53,1023,30,33,34,410,"Y","C","20",2914590
"2246",2016,1,44,3,5,532210,532,5322,53221,53,1023,7,7,7,79,"Y","C","20",2914591
"2247",2016,1,44,3,5,532210,532,5322,53221,53,1023,3,3,3,34,"Y","C","20",2914592
"2248",2016,1,44,3,5,532210,532,5322,53221,53,1023,7,7,7,83,"Y","C","20",2914593
"2249",2016,1,44,3,5,532210,532,5322,53221,53,1023,12,12,11,130,"Y","C","20",2914594
"2250",2016,1,44,3,5,532210,532,5322,53221,53,1023,6,5,5,66,"Y","C","20",2914595
"2251",2016,1,44,3,5,532292,532,5322,53229,53,1023,2,2,2,14,"Y","C","20",2914596
"2252",2016,1,44,3,5,532299,532,5322,53229,53,1023,14,14,14,131,"Y","C","20",2914597
"2253",2016,1,44,3,5,532412,532,5324,53241,53,1023,2,4,4,37,"Y","C","20",2914598
"2254",2016,1,44,3,5,532420,532,5324,53242,53,1023,1,3,3,39,"Y","C","20",2914599
"2255",2016,1,44,3,5,532490,532,5324,53249,53,1023,11,11,10,108,"Y","C","20",2914600
"2256",2016,1,44,3,5,532490,532,5324,53249,53,1023,10,10,10,102,"Y","C","20",2914601
"2257",2016,1,44,3,5,532490,532,5324,53249,53,1023,12,12,13,127,"Y","C","20",2914602
"2258",2016,1,44,3,5,532490,532,5324,53249,53,1023,10,10,10,110,"Y","C","20",2914603
"2259",2016,1,44,3,5,532490,532,5324,53249,53,1023,10,10,9,102,"Y","C","20",2914604
"2260",2016,1,44,3,5,541110,541,5411,54111,54,1024,4,4,4,43,"Y","C","20",2914605
"2261",2016,1,44,3,5,541110,541,5411,54111,54,1024,3,3,3,31,"Y","C","20",2914606
"2262",2016,1,44,3,5,541110,541,5411,54111,54,1024,1,1,1,17,"Y","C","20",2914607
"2263",2016,1,44,3,5,541110,541,5411,54111,54,1024,4,4,4,40,"Y","C","20",2914608
"2264",2016,1,44,3,5,541110,541,5411,54111,54,1024,3,3,3,33,"Y","C","20",2914609
"2265",2016,1,44,3,5,541110,541,5411,54111,54,1024,4,4,4,46,"Y","C","20",2914610
"2266",2016,1,44,3,5,541110,541,5411,54111,54,1024,5,5,6,58,"Y","C","20",2914611
"2267",2016,1,44,3,5,541110,541,5411,54111,54,1024,2,2,2,25,"Y","C","20",2914612
"2268",2016,1,44,3,5,541110,541,5411,54111,54,1024,1,1,1,14,"Y","C","20",2914613
"2269",2016,1,44,3,5,541110,541,5411,54111,54,1024,6,6,5,59,"Y","C","20",2914614
"2270",2016,1,44,3,5,541110,541,5411,54111,54,1024,3,3,3,31,"Y","C","20",2914615
"2271",2016,1,44,3,5,541110,541,5411,54111,54,1024,4,4,4,48,"Y","C","20",2914616
"2272",2016,1,44,3,5,541110,541,5411,54111,54,1024,5,5,5,54,"Y","C","20",2914617
"2273",2016,1,44,3,5,541110,541,5411,54111,54,1024,1,3,2,16,"Y","C","20",2914618
"2274",2016,1,44,3,5,541110,541,5411,54111,54,1024,3,3,3,32,"Y","C","20",2914619
"2275",2016,1,44,3,5,541110,541,5411,54111,54,1024,2,2,2,17,"Y","C","20",2914620
"2276",2016,1,44,3,5,541110,541,5411,54111,54,1024,5,5,5,54,"Y","C","20",2914621
"2277",2016,1,44,3,5,541110,541,5411,54111,54,1024,3,3,3,32,"Y","C","20",2914622
"2278",2016,1,44,3,5,541110,541,5411,54111,54,1024,4,4,4,40,"Y","C","20",2914623
"2279",2016,1,44,3,5,541110,541,5411,54111,54,1024,3,3,3,34,"Y","C","20",2914624
"2280",2016,1,44,3,5,541110,541,5411,54111,54,1024,6,6,6,63,"Y","C","20",2914625
"2281",2016,1,44,3,5,541110,541,5411,54111,54,1024,3,3,3,33,"Y","C","20",2914626
"2282",2016,1,44,3,5,541110,541,5411,54111,54,1024,4,4,4,41,"Y","C","20",2914627
"2283",2016,1,44,3,5,541110,541,5411,54111,54,1024,3,3,3,35,"Y","C","20",2914628
"2284",2016,1,44,3,5,541110,541,5411,54111,54,1024,3,3,3,29,"Y","C","20",2914629
"2285",2016,1,44,3,5,541110,541,5411,54111,54,1024,4,4,4,43,"Y","C","20",2914630
"2286",2016,1,44,3,5,541110,541,5411,54111,54,1024,2,2,3,28,"Y","C","20",2914631
"2287",2016,1,44,3,5,541110,541,5411,54111,54,1024,5,5,6,57,"Y","C","20",2914632
"2288",2016,1,44,3,5,541110,541,5411,54111,54,1024,5,5,5,52,"Y","C","20",2914633
"2289",2016,1,44,3,5,541110,541,5411,54111,54,1024,2,2,2,24,"Y","C","20",2914634
"2290",2016,1,44,3,5,541110,541,5411,54111,54,1024,2,2,2,24,"Y","C","20",2914635
"2291",2016,1,44,3,5,541110,541,5411,54111,54,1024,3,3,3,31,"Y","C","20",2914636
"2292",2016,1,44,3,5,541110,541,5411,54111,54,1024,5,5,5,48,"Y","C","20",2914637
"2293",2016,1,44,3,5,541110,541,5411,54111,54,1024,4,4,4,38,"Y","C","20",2914638
"2294",2016,1,44,3,5,541110,541,5411,54111,54,1024,5,5,5,53,"Y","C","20",2914639
"2295",2016,1,44,3,5,541110,541,5411,54111,54,1024,5,5,5,50,"Y","C","20",2914640
"2296",2016,1,44,3,5,541110,541,5411,54111,54,1024,4,4,5,47,"Y","C","20",2914641
"2297",2016,1,44,3,5,541110,541,5411,54111,54,1024,2,2,3,26,"Y","C","20",2914642
"2298",2016,1,44,3,5,541110,541,5411,54111,54,1024,2,3,3,25,"Y","C","20",2914643
"2299",2016,1,44,3,5,541110,541,5411,54111,54,1024,2,2,2,22,"Y","C","20",2914644
"2300",2016,1,44,3,5,541110,541,5411,54111,54,1024,6,6,6,57,"Y","C","20",2914645
"2301",2016,1,44,3,5,541110,541,5411,54111,54,1024,3,3,3,28,"Y","C","20",2914646
"2302",2016,1,44,3,5,541110,541,5411,54111,54,1024,4,4,4,41,"Y","C","20",2914647
"2303",2016,1,44,3,5,541110,541,5411,54111,54,1024,2,2,2,22,"Y","C","20",2914648
"2304",2016,1,44,3,5,541110,541,5411,54111,54,1024,3,3,3,34,"Y","C","20",2914649
"2305",2016,1,44,3,5,541110,541,5411,54111,54,1024,5,5,5,54,"Y","C","20",2914650
"2306",2016,1,44,3,5,541110,541,5411,54111,54,1024,2,3,3,27,"Y","C","20",2914651
"2307",2016,1,44,3,5,541110,541,5411,54111,54,1024,2,2,2,26,"Y","C","20",2914652
"2308",2016,1,44,3,5,541110,541,5411,54111,54,1024,4,4,4,47,"Y","C","20",2914653
"2309",2016,1,44,3,5,541110,541,5411,54111,54,1024,4,4,4,44,"Y","C","20",2914654
"2310",2016,1,44,3,5,541110,541,5411,54111,54,1024,3,3,3,26,"Y","C","20",2914655
"2311",2016,1,44,3,5,541110,541,5411,54111,54,1024,3,3,3,35,"Y","C","20",2914656
"2312",2016,1,44,3,5,541110,541,5411,54111,54,1024,3,3,3,34,"Y","C","20",2914657
"2313",2016,1,44,3,5,541110,541,5411,54111,54,1024,2,2,2,21,"Y","C","20",2914658
"2314",2016,1,44,3,5,541110,541,5411,54111,54,1024,5,5,5,58,"Y","C","20",2914659
"2315",2016,1,44,3,5,541110,541,5411,54111,54,1024,1,1,1,14,"Y","C","20",2914660
"2316",2016,1,44,3,5,541110,541,5411,54111,54,1024,3,3,3,30,"Y","C","20",2914661
"2317",2016,1,44,3,5,541110,541,5411,54111,54,1024,2,2,2,22,"Y","C","20",2914662
"2318",2016,1,44,3,5,541110,541,5411,54111,54,1024,2,2,2,21,"Y","C","20",2914663
"2319",2016,1,44,3,5,541110,541,5411,54111,54,1024,3,3,3,28,"Y","C","20",2914664
"2320",2016,1,44,3,5,541110,541,5411,54111,54,1024,3,3,3,34,"Y","C","20",2914665
"2321",2016,1,44,3,5,541110,541,5411,54111,54,1024,3,4,4,36,"Y","C","20",2914666
"2322",2016,1,44,3,5,541110,541,5411,54111,54,1024,4,4,4,44,"Y","C","20",2914667
"2323",2016,1,44,3,5,541110,541,5411,54111,54,1024,6,6,6,64,"Y","C","20",2914668
"2324",2016,1,44,3,5,541110,541,5411,54111,54,1024,3,3,3,35,"Y","C","20",2914669
"2325",2016,1,44,3,5,541110,541,5411,54111,54,1024,3,3,3,28,"Y","C","20",2914670
"2326",2016,1,44,3,5,541110,541,5411,54111,54,1024,3,3,3,32,"Y","C","20",2914671
"2327",2016,1,44,3,5,541110,541,5411,54111,54,1024,3,3,3,26,"Y","C","20",2914672
"2328",2016,1,44,3,5,541110,541,5411,54111,54,1024,4,4,4,38,"Y","C","20",2914673
"2329",2016,1,44,3,5,541110,541,5411,54111,54,1024,4,4,4,43,"Y","C","20",2914674
"2330",2016,1,44,3,5,541110,541,5411,54111,54,1024,3,3,3,27,"Y","C","20",2914675
"2331",2016,1,44,3,5,541110,541,5411,54111,54,1024,3,3,3,32,"Y","C","20",2914676
"2332",2016,1,44,3,5,541110,541,5411,54111,54,1024,3,3,3,28,"Y","C","20",2914677
"2333",2016,1,44,3,5,541110,541,5411,54111,54,1024,3,3,3,30,"Y","C","20",2914678
"2334",2016,1,44,3,5,541110,541,5411,54111,54,1024,4,4,4,45,"Y","C","20",2914679
"2335",2016,1,44,3,5,541110,541,5411,54111,54,1024,3,3,3,35,"Y","C","20",2914680
"2336",2016,1,44,3,5,541110,541,5411,54111,54,1024,3,3,3,35,"Y","C","20",2914681
"2337",2016,1,44,3,5,541110,541,5411,54111,54,1024,2,2,2,22,"Y","C","20",2914682
"2338",2016,1,44,3,5,541110,541,5411,54111,54,1024,3,3,3,33,"Y","C","20",2914683
"2339",2016,1,44,3,5,541110,541,5411,54111,54,1024,4,4,4,40,"Y","C","20",2914684
"2340",2016,1,44,3,5,541110,541,5411,54111,54,1024,4,4,4,44,"Y","C","20",2914685
"2341",2016,1,44,3,5,541110,541,5411,54111,54,1024,2,2,2,26,"Y","C","20",2914686
"2342",2016,1,44,3,5,541110,541,5411,54111,54,1024,4,4,4,45,"Y","C","20",2914687
"2343",2016,1,44,3,5,541110,541,5411,54111,54,1024,4,4,4,43,"Y","C","20",2914688
"2344",2016,1,44,3,5,541110,541,5411,54111,54,1024,6,6,6,62,"Y","C","20",2914689
"2345",2016,1,44,3,5,541110,541,5411,54111,54,1024,4,4,4,47,"Y","C","20",2914690
"2346",2016,1,44,3,5,541110,541,5411,54111,54,1024,4,4,4,41,"Y","C","20",2914691
"2347",2016,1,44,3,5,541110,541,5411,54111,54,1024,3,3,3,32,"Y","C","20",2914692
"2348",2016,1,44,3,5,541110,541,5411,54111,54,1024,2,2,2,20,"Y","C","20",2914693
"2349",2016,1,44,3,5,541110,541,5411,54111,54,1024,4,4,4,43,"Y","C","20",2914694
"2350",2016,1,44,3,5,541110,541,5411,54111,54,1024,6,6,7,67,"Y","C","20",2914695
"2351",2016,1,44,3,5,541110,541,5411,54111,54,1024,4,4,4,40,"Y","C","20",2914696
"2352",2016,1,44,3,5,541110,541,5411,54111,54,1024,5,5,5,53,"Y","C","20",2914697
"2353",2016,1,44,3,5,541110,541,5411,54111,54,1024,4,4,4,41,"Y","C","20",2914698
"2354",2016,1,44,3,5,541110,541,5411,54111,54,1024,2,2,2,26,"Y","C","20",2914699
"2355",2016,1,44,3,5,541110,541,5411,54111,54,1024,4,4,4,41,"Y","C","20",2914700
"2356",2016,1,44,3,5,541110,541,5411,54111,54,1024,2,2,2,23,"Y","C","20",2914701
"2357",2016,1,44,3,5,541110,541,5411,54111,54,1024,3,3,3,29,"Y","C","20",2914702
"2358",2016,1,44,3,5,541110,541,5411,54111,54,1024,2,2,2,24,"Y","C","20",2914703
"2359",2016,1,44,3,5,541110,541,5411,54111,54,1024,4,4,4,44,"Y","C","20",2914704
"2360",2016,1,44,3,5,541110,541,5411,54111,54,1024,4,4,4,45,"Y","C","20",2914705
"2361",2016,1,44,3,5,541110,541,5411,54111,54,1024,4,4,4,41,"Y","C","20",2914706
"2362",2016,1,44,3,5,541110,541,5411,54111,54,1024,2,2,2,18,"Y","C","20",2914707
"2363",2016,1,44,3,5,541110,541,5411,54111,54,1024,3,3,3,33,"Y","C","20",2914708
"2364",2016,1,44,3,5,541110,541,5411,54111,54,1024,4,4,4,44,"Y","C","20",2914709
"2365",2016,1,44,3,5,541110,541,5411,54111,54,1024,4,4,4,40,"Y","C","20",2914710
"2366",2016,1,44,3,5,541110,541,5411,54111,54,1024,2,2,2,24,"Y","C","20",2914711
"2367",2016,1,44,3,5,541110,541,5411,54111,54,1024,2,2,2,20,"Y","C","20",2914712
"2368",2016,1,44,3,5,541110,541,5411,54111,54,1024,4,4,4,37,"Y","C","20",2914713
"2369",2016,1,44,3,5,541110,541,5411,54111,54,1024,3,3,3,27,"Y","C","20",2914714
"2370",2016,1,44,3,5,541110,541,5411,54111,54,1024,4,4,4,37,"Y","C","20",2914715
"2371",2016,1,44,3,5,541110,541,5411,54111,54,1024,1,1,1,13,"Y","C","20",2914716
"2372",2016,1,44,3,5,541110,541,5411,54111,54,1024,3,3,3,36,"Y","C","20",2914717
"2373",2016,1,44,3,5,541110,541,5411,54111,54,1024,2,2,2,21,"Y","C","20",2914718
"2374",2016,1,44,3,5,541110,541,5411,54111,54,1024,6,6,6,62,"Y","C","20",2914719
"2375",2016,1,44,3,5,541110,541,5411,54111,54,1024,4,4,4,40,"Y","C","20",2914720
"2376",2016,1,44,3,5,541110,541,5411,54111,54,1024,3,3,3,34,"Y","C","20",2914721
"2377",2016,1,44,3,5,541110,541,5411,54111,54,1024,4,4,4,38,"Y","C","20",2914722
"2378",2016,1,44,3,5,541110,541,5411,54111,54,1024,1,1,1,16,"Y","C","20",2914723
"2379",2016,1,44,3,5,541110,541,5411,54111,54,1024,3,3,3,32,"Y","C","20",2914724
"2380",2016,1,44,3,5,541110,541,5411,54111,54,1024,4,4,4,39,"Y","C","20",2914725
"2381",2016,1,44,3,5,541110,541,5411,54111,54,1024,4,4,4,39,"Y","C","20",2914726
"2382",2016,1,44,3,5,541110,541,5411,54111,54,1024,4,4,4,39,"Y","C","20",2914727
"2383",2016,1,44,3,5,541110,541,5411,54111,54,1024,3,3,3,34,"Y","C","20",2914728
"2384",2016,1,44,3,5,541110,541,5411,54111,54,1024,4,4,4,38,"Y","C","20",2914729
"2385",2016,1,44,3,5,541110,541,5411,54111,54,1024,3,3,3,35,"Y","C","20",2914730
"2386",2016,1,44,3,5,541110,541,5411,54111,54,1024,3,3,3,30,"Y","C","20",2914731
"2387",2016,1,44,3,5,541110,541,5411,54111,54,1024,3,3,3,30,"Y","C","20",2914732
"2388",2016,1,44,3,5,541110,541,5411,54111,54,1024,3,3,3,32,"Y","C","20",2914733
"2389",2016,1,44,3,5,541110,541,5411,54111,54,1024,2,2,3,24,"Y","C","20",2914734
"2390",2016,1,44,3,5,541110,541,5411,54111,54,1024,5,5,5,56,"Y","C","20",2914735
"2391",2016,1,44,3,5,541110,541,5411,54111,54,1024,5,5,5,47,"Y","C","20",2914736
"2392",2016,1,44,3,5,541110,541,5411,54111,54,1024,5,5,5,50,"Y","C","20",2914737
"2393",2016,1,44,3,5,541110,541,5411,54111,54,1024,4,4,4,42,"Y","C","20",2914738
"2394",2016,1,44,3,5,541110,541,5411,54111,54,1024,2,2,2,19,"Y","C","20",2914739
"2395",2016,1,44,3,5,541110,541,5411,54111,54,1024,4,4,4,40,"Y","C","20",2914740
